crime_rate_per_100000,MURDER,RAPE,ROBBERY,AGASSLT,BURGLRY,LARCENY,MVTHEFT,ARSON,population,const
84.06010297,0,1,1,6,37,79,14,0,9517,1
84.00714061,1,2,3,18,150,372,36,4,28569,1
83.94679065,1,1,0,11,23,165,15,6,15486,1
83.54218881,0,0,0,2,0,0,1,0,2394,1
83.51893096,0,3,0,3,20,115,8,0,7184,1
83.46911357,4,19,15,108,290,1365,22,1,174915,1
83.46471297,0,0,1,17,96,183,13,5,21566,1
83.45852112,0,1,1,3,27,17,3,0,5991,1
83.33333333,1,4,1,5,17,132,4,5,13200,1
83.29947176,0,6,11,24,146,562,17,6,49220,1
83.19467554,0,2,0,3,16,32,6,1,6010,1
83.18506366,1,4,10,21,266,559,39,6,43277,1
83.12495316,3,22,14,83,538,1407,79,11,146767,1
83.01657390000001,1,50,15,188,539,2438,93,28,305963,1
82.99796365,0,10,33,43,294,1736,38,2,103617,1
82.99666793,0,16,48,71,872,2275,47,17,163862,1
82.80430582,0,1,0,2,10,13,3,0,3623,1
82.75405495,0,1,1,2,22,77,7,1,6042,1
82.44023083,1,1,0,3,6,45,3,0,6065,1
82.33356857,0,5,2,7,125,355,11,0,17004,1
82.03445447,0,0,0,1,1,0,1,0,1219,1
81.98001249,0,6,8,28,123,553,40,6,51232,1
81.88976378,0,4,0,9,73,133,11,0,15875,1
81.83671344,2,11,8,34,117,596,39,10,67207,1
81.52173913,0,3,0,3,28,53,4,1,7360,1
81.51197812,0,11,5,43,271,974,30,2,72382,1
81.46165484,0,0,1,6,70,47,9,0,8593,1
81.45341219,0,10,5,8,56,296,18,0,28237,1
81.24943577,0,8,1,18,49,232,33,0,33231,1
81.03727715,0,0,0,3,1,24,1,0,3702,1
80.93644677,2,19,37,76,316,1457,115,4,165562,1
80.70458613,0,5,3,15,77,152,8,2,28499,1
80.57657012,0,2,3,13,104,268,25,7,22339,1
80.52250157,0,1,1,7,34,58,7,0,11177,1
80.34709947,0,1,0,14,77,218,15,1,18669,1
80.25222127,1,2,0,11,43,102,10,0,17445,1
80.23535705,0,3,0,3,2,14,0,0,7478,1
80.12178511,0,1,3,6,66,193,7,0,12481,1
80.10680908,1,9,1,19,46,260,5,2,37450,1
80.09014798,1,9,18,59,312,1314,46,3,107379,1
80.02259462,1,8,1,24,158,549,17,3,42488,1
79.98363126,1,4,3,35,91,469,46,13,53761,1
79.93605116,0,0,0,1,3,9,1,0,1251,1
79.78617306,0,2,0,18,51,312,39,1,25067,1
79.75779097,16,124,353,409,1155,13627,830,72,1130924,1
79.69859441,0,0,0,11,40,166,10,1,13802,1
79.50389569,0,6,0,14,111,291,4,3,25156,1
79.42440665,0,4,7,23,350,682,20,2,42808,1
79.41802471,1,4,2,18,133,517,12,15,31479,1
79.23930269,0,0,0,1,0,0,0,0,1262,1
79.20343969,0,6,1,0,43,47,7,0,8838,1
78.8736838,0,5,4,11,60,270,13,0,25357,1
78.83770695,0,0,2,5,42,70,8,0,8879,1
78.77116975,0,1,0,13,18,37,3,2,17773,1
78.74015748,0,0,0,8,26,69,9,5,10160,1
78.51189757,1,1,0,11,33,90,5,5,16558,1
78.49293564,0,0,0,8,47,151,9,0,10192,1
78.43861025,3,7,21,54,286,1125,130,5,108365,1
78.41452816,2,34,32,89,1240,4158,118,30,200218,1
78.40940913,0,3,0,11,68,118,7,3,17855,1
78.38910391,0,7,1,7,100,169,14,3,20411,1
78.14535035,0,0,0,6,8,105,2,0,7678,1
78.08617875,0,0,0,11,74,123,9,1,14087,1
77.79679477,0,4,0,6,23,83,2,0,12854,1
77.70870337,0,3,0,11,45,74,1,0,18016,1
77.51937985,0,1,0,0,1,3,0,0,1290,1
77.47933884,0,4,0,5,45,93,5,2,11616,1
77.31958763,1,4,0,7,9,116,3,0,15520,1
77.304192,0,4,1,17,181,513,5,3,28459,1
77.20020587,0,5,0,16,36,201,11,0,27202,1
77.08614377,0,0,0,4,27,52,1,0,5189,1
77.07129094,1,1,0,2,10,21,6,0,5190,1
76.97183736,1,12,6,49,248,1096,26,8,88344,1
76.70392286,0,3,1,3,44,156,11,0,9126,1
76.57945118,3,4,6,29,256,771,29,2,54845,1
75.93014427,0,3,3,17,59,215,18,1,30291,1
75.89302942,0,13,4,42,204,479,49,0,77741,1
75.85335019,1,4,6,19,136,641,35,4,39550,1
75.80064431,0,1,1,6,13,32,1,1,10554,1
75.49543882,0,5,8,11,217,160,28,4,31790,1
75.45229922,0,42,69,71,614,3163,80,18,241212,1
75.14366496,2,32,59,45,797,2334,100,23,184979,1
74.93844342,0,0,1,6,12,57,5,4,9341,1
74.8876685,0,0,1,2,4,21,4,0,4006,1
74.86631016,0,2,0,5,36,9,0,0,9350,1
74.85730327,0,2,0,6,17,29,6,0,10687,1
74.85029940000001,0,1,0,4,3,57,0,0,6680,1
74.75910954,0,1,11,15,140,331,9,0,36116,1
74.61851285,0,1,1,18,45,199,18,0,26803,1
74.59260959,1,0,0,12,40,129,1,1,17428,1
74.42552796,0,2,0,6,53,125,11,2,10749,1
74.22802850000001,2,0,0,3,18,44,4,0,6736,1
74.22068283,0,0,0,3,7,11,2,0,4042,1
74.12898443,0,1,0,7,19,85,5,1,10792,1
74.04948548,0,4,5,20,108,342,40,1,39163,1
73.98501803,2,0,0,14,50,155,7,0,21626,1
73.35322021,0,1,3,11,41,69,13,0,20449,1
73.27399045,0,6,3,18,137,658,39,2,36848,1
73.17965606,0,2,0,6,28,58,1,1,10932,1
73.01046483,2,7,0,15,48,317,21,0,32872,1
72.93946025,0,0,10,1,27,43,0,0,15081,1
72.79590186,0,3,1,23,100,540,39,3,37090,1
72.54086469,1,2,5,7,83,131,11,1,20678,1
72.34145165,0,0,0,6,39,48,9,1,8294,1
72.26638501,0,3,7,3,65,42,9,3,17989,1
72.12938099,2,30,18,32,550,1273,72,18,115071,1
71.76175099,1,4,0,3,23,102,4,2,11148,1
71.69486665,1,2,0,17,41,275,8,2,27896,1
71.55635063,0,3,0,4,20,47,5,0,11180,1
71.39090871,6,85,67,237,1304,8450,364,20,551891,1
71.36128793,2,7,4,12,260,465,23,3,35033,1
71.32190697,1,10,5,16,138,344,9,1,44867,1
71.20478496,0,0,0,10,55,70,6,1,14044,1
71.03281716,0,1,1,3,24,21,6,0,7039,1
70.75834487,0,7,2,14,87,517,28,2,32505,1
70.31524669,0,2,0,4,20,22,2,0,8533,1
70.28476342,2,31,106,212,1144,3850,205,5,499397,1
69.98416148,0,0,2,17,124,263,10,7,27149,1
69.85191394,0,1,0,4,10,76,5,0,7158,1
69.80990227,0,1,11,14,150,601,47,4,37244,1
69.77149834,3,5,6,6,205,501,12,2,28665,1
69.63788301,0,1,0,1,18,4,1,0,2872,1
69.44444444,2,1,0,0,15,14,4,0,4320,1
69.06758757,1,7,8,26,229,980,0,0,60810,1
69.01311249,0,0,0,7,11,31,2,1,10143,1
69.00835001,1,6,1,12,100,289,11,3,28982,1
68.95872328,2,3,0,2,7,40,3,0,10151,1
68.87052342,0,2,1,2,17,37,4,0,7260,1
68.83891693,0,0,0,3,6,19,1,1,4358,1
68.66053765,1,8,3,47,175,1022,48,7,85930,1
68.6369509,0,6,2,9,79,127,14,1,24768,1
68.54657622,1,7,3,18,97,514,28,1,42307,1
68.5043223,0,12,4,25,283,564,28,4,61310,1
68.46970216,0,2,0,0,4,7,0,0,2921,1
68.42825561,1,2,6,17,78,184,15,1,37996,1
68.34476135,2,18,20,113,542,2479,55,13,223865,1
68.25162098,0,0,0,6,8,10,1,0,8791,1
68.23318692,2,3,4,7,77,125,15,1,23449,1
68.10829218,0,0,0,4,7,15,1,0,5873,1
67.98096533,0,0,0,3,6,15,0,0,4413,1
67.72018183,2,39,25,101,926,4657,277,36,246603,1
67.60868095,0,11,2,7,68,221,9,0,29582,1
67.60362925,0,3,3,13,234,296,17,2,28105,1
67.31181104,0,23,53,1,733,2723,40,2,114393,1
67.22237161,0,2,0,8,32,76,2,0,14876,1
67.10283509,0,1,0,3,17,29,2,0,5961,1
66.92544505,0,0,0,5,36,13,3,1,7471,1
66.91648822,0,0,0,5,28,39,5,1,7472,1
66.87969087,0,5,0,13,33,121,11,0,26914,1
66.87209775,2,38,19,66,386,1877,103,8,186924,1
66.85118805,2,16,111,93,1028,3254,201,14,330585,1
66.5676686,1,4,1,7,48,55,7,1,19529,1
66.36434023,0,0,0,6,20,83,4,1,9041,1
66.25258799,0,11,1,12,76,403,10,2,36225,1
65.9842015,0,15,4,16,316,785,18,4,53043,1
65.89351608,0,1,1,8,54,154,18,5,15176,1
65.75102279,0,1,0,8,59,61,20,0,13688,1
65.70040615,1,4,1,27,162,843,8,12,50228,1
65.68144499,0,0,0,2,2,0,0,0,3045,1
65.68079135,0,0,7,26,148,423,15,0,50243,1
65.67164179,0,5,4,12,39,96,7,2,33500,1
65.66538596,1,6,16,24,190,536,41,2,71575,1
65.44250683,0,3,0,14,57,145,7,4,25977,1
65.11829824,1,0,0,11,15,5,2,0,18428,1
65.04621705,0,3,4,12,111,98,16,1,29210,1
65.04367218,0,4,0,3,19,35,1,0,10762,1
64.96670456,0,0,0,8,13,57,3,1,12314,1
64.92979466,1,1,0,6,28,45,3,0,12321,1
64.77247460000001,1,17,35,13,561,2340,78,20,103439,1
64.72169670000001,0,3,1,9,95,206,27,0,20086,1
64.08101521,0,4,8,49,77,511,28,8,95192,1
64.01229036,0,5,1,4,61,112,13,0,15622,1
63.75653504,0,6,4,5,66,228,10,1,23527,1
63.48198699,0,0,0,4,20,65,4,0,6301,1
63.45401347,3,3,5,7,88,310,19,6,28367,1
63.27630654,0,3,7,44,299,464,31,20,85340,1
63.22444679,0,0,0,2,11,17,4,0,4745,1
63.04973924,0,12,8,61,233,2016,82,10,128470,1
62.78646324,1,21,7,31,162,901,25,7,95562,1
62.68118781,0,2,2,12,129,246,34,0,25526,1
62.5,0,0,0,1,1,4,0,0,1600,1
62.23937263,0,1,3,4,56,46,4,1,16067,1
62.07271862,0,11,21,41,194,561,74,8,117604,1
62.02031165,1,0,1,5,1,1,1,0,12899,1
62.00396825,0,5,0,0,12,7,0,0,8064,1
61.95786865,2,0,0,2,4,10,0,0,6456,1
61.95362111,4,38,48,154,746,4143,115,2,393843,1
61.81164307,0,3,2,6,44,69,1,0,17796,1
61.37721017,0,2,0,24,42,210,14,0,42361,1
60.98575151,1,14,14,48,346,1627,68,10,126259,1
60.96321886,0,0,0,3,24,57,2,0,4921,1
60.90133983,0,1,1,8,13,42,0,1,16420,1
60.84575601,0,0,0,4,11,22,2,0,6574,1
60.28286575,1,1,1,10,107,161,15,0,21565,1
60.27727547,0,0,0,2,11,18,1,0,3318,1
60.07810153,0,0,1,5,13,21,1,0,9987,1
59.89980396,0,0,0,11,38,89,4,1,18364,1
59.88023952,0,6,1,6,37,26,9,2,20040,1
59.79723302,0,4,2,16,183,356,17,3,36791,1
59.66587112,0,6,1,12,133,333,12,0,31844,1
59.59475566,0,0,0,4,26,50,0,0,6712,1
59.14826498,0,0,0,3,3,7,0,0,5072,1
59.11912504,0,1,1,7,69,82,6,3,16915,1
59.10165485,0,1,1,4,35,80,11,1,10152,1
59.08070424,0,0,0,5,2,44,1,0,8463,1
59.04581956,0,1,0,4,8,21,4,0,8468,1
58.918839299999995,0,1,1,2,32,14,4,0,6789,1
58.91710364,0,1,2,7,56,79,13,1,16973,1
58.86062645,0,7,2,19,145,486,15,1,47570,1
58.79301401,1,7,1,8,192,238,18,10,28915,1
58.73715125,0,1,0,1,1,2,0,0,3405,1
58.56440812,0,3,1,19,66,308,10,1,39273,1
58.51375073,1,0,0,0,0,5,0,1,1709,1
58.47953216,0,0,1,5,14,84,3,0,10260,1
58.39416058,0,2,0,4,26,29,1,0,10275,1
58.32037325,0,0,0,3,1,20,2,0,5144,1
58.13277526,0,2,1,7,17,19,1,1,17202,1
58.01993776,0,3,1,7,50,270,11,2,18959,1
57.98221879,0,2,0,4,31,141,10,0,10348,1
57.95981453,0,2,0,7,29,107,7,2,15528,1
57.75005775,0,0,0,5,48,58,2,1,8658,1
57.53739931,5,9,22,48,416,1356,35,3,145992,1
57.12164053,0,6,6,8,142,613,15,5,35013,1
57.06008866,4,4,11,7,77,290,17,3,45566,1
56.88821466,0,4,6,8,268,550,11,5,31641,1
56.861818400000004,1,12,22,42,451,2035,110,11,135416,1
56.76084763,0,1,0,6,56,70,12,1,15856,1
56.69898509,0,4,2,4,53,87,7,1,17637,1
56.33168094,0,2,3,5,49,96,12,1,17752,1
56.02689291,0,1,1,4,85,84,8,0,12494,1
55.97537084,1,0,0,3,48,126,5,2,7146,1
55.85392052,1,8,2,28,231,515,41,2,69825,1
55.51257596,1,37,22,34,331,2046,210,12,169331,1
55.43621371,0,0,0,8,33,115,15,1,14431,1
55.32312161,1,0,1,14,50,66,6,2,28921,1
55.29881108,0,5,2,7,137,382,17,5,25317,1
55.15719801,0,1,0,3,30,32,0,1,7252,1
55.01811013,0,3,3,6,57,97,13,1,21811,1
54.83583522,0,1,2,13,49,179,16,1,29178,1
54.51713396,0,0,0,7,25,45,11,0,12840,1
54.47117567,0,1,0,11,77,176,6,1,22030,1
54.40696409,0,0,5,15,301,611,11,3,36760,1
54.38723713,1,0,0,2,21,35,6,0,5516,1
54.33798225,0,0,1,11,53,46,5,0,22084,1
54.10387945,2,2,6,17,64,502,8,0,49904,1
54.08328826,0,0,0,6,17,15,0,0,11094,1
54.02485143,0,2,0,8,48,221,4,1,18510,1
54.02485143,0,1,1,3,27,73,5,0,9255,1
53.989477799999996,0,1,6,40,165,727,14,1,87054,1
53.92912173,1,4,2,14,231,444,27,6,38940,1
53.36179296,0,0,0,1,0,1,1,0,1874,1
53.08043455,0,1,2,12,67,164,8,1,28259,1
53.07855626,0,0,0,1,6,18,2,0,1884,1
53.05978069,0,1,0,2,11,25,3,0,5654,1
53.02539327,0,0,2,7,14,28,4,0,16973,1
52.87190579,1,8,10,3,462,568,49,8,41610,1
52.79577634,0,3,1,7,42,72,7,1,20835,1
52.72019183,1,6,11,14,461,544,24,1,58801,1
52.69536808,0,5,7,9,217,676,62,1,37954,1
52.65833818,0,3,9,17,141,346,23,4,55072,1
52.5188866,0,2,4,7,95,160,16,1,24753,1
52.44963643,0,7,4,11,133,764,15,2,41945,1
52.17733451,0,19,4,38,374,1497,68,7,116909,1
52.0895941,2,3,0,8,52,173,13,4,24957,1
51.99802408,0,7,5,8,224,986,56,2,38463,1
51.93725979,0,3,1,6,63,120,0,1,19254,1
51.85930875,2,5,0,10,45,334,18,0,32781,1
51.83056118,3,1,0,7,64,252,17,0,21223,1
51.815708799999996,2,1,1,8,41,106,4,0,23159,1
51.62622612,0,0,0,1,5,21,0,0,1937,1
51.4907807,1,9,1,10,133,548,11,8,40784,1
51.36106831,0,0,0,1,5,9,2,1,1947,1
51.30836326,0,0,0,1,14,11,3,0,1949,1
51.30616957,0,0,3,9,17,30,1,0,23389,1
51.25576627,0,0,0,2,11,16,5,0,3902,1
51.12474438,0,0,1,2,16,4,0,0,5868,1
51.02040816,0,1,0,0,5,1,1,0,1960,1
50.903537799999995,0,1,0,1,7,8,0,1,3929,1
50.70993915,0,1,0,0,5,25,1,1,1972,1
50.5856259,0,4,0,9,156,108,11,2,25699,1
50.52631579,0,1,1,3,39,21,6,1,11875,1
50.44475459,1,7,6,16,90,1081,47,6,59471,1
50.42137866,0,2,4,1,47,209,9,1,13883,1
49.77246871,0,1,1,4,37,29,9,0,14064,1
49.73301225,0,9,0,10,90,472,29,0,38204,1
49.65879601,2,6,8,15,209,383,51,6,62426,1
49.45761482,0,5,0,10,59,200,10,1,30329,1
49.28536225,0,0,0,1,15,11,0,0,2029,1
49.24086992,1,2,4,5,55,101,19,1,24370,1
49.23076923,0,0,0,4,9,36,1,0,8125,1
49.17629702,0,0,0,2,15,24,0,2,4067,1
48.55835635,1,8,10,25,275,685,48,5,92672,1
48.48805431,0,0,2,9,69,281,24,3,22686,1
48.40739665,0,0,0,5,7,7,0,2,10329,1
48.10930434,0,5,1,9,53,125,22,3,31179,1
48.10467577,1,8,6,16,235,392,26,7,62364,1
48.00768123,0,0,1,1,2,6,3,0,4166,1
48.0,0,7,1,10,139,432,28,5,37500,1
47.79060363,0,2,3,8,78,105,13,1,27202,1
47.53416518,0,0,0,4,0,1,0,0,8415,1
47.52851711,0,2,0,2,59,88,4,1,8416,1
47.43355709,0,5,3,25,248,580,42,3,69571,1
47.07654646,0,0,0,5,107,11,5,0,10621,1
46.94835681,0,1,0,6,45,173,2,1,14910,1
46.81373983,0,4,0,4,25,110,10,0,17089,1
46.64179104,0,0,0,3,17,25,9,0,6432,1
46.61570017,0,7,1,7,131,391,18,2,32178,1
46.55111038,0,4,4,8,104,154,13,3,36519,1
46.39510068,0,0,0,5,20,35,3,0,10777,1
46.34896558,0,1,1,9,39,66,3,0,23733,1
46.33204633,1,1,0,3,20,19,3,0,12950,1
46.32846884,0,0,0,2,31,25,3,0,4317,1
46.2962963,0,0,0,4,18,56,2,0,8640,1
46.28677227,0,1,0,8,134,253,11,11,19444,1
46.01697515,2,2,0,6,35,132,8,6,19558,1
45.91895305,0,0,0,4,1,33,0,0,8711,1
45.85709782,1,5,4,22,175,1099,86,3,69782,1
45.82351401,0,1,0,6,33,131,9,1,15276,1
45.63605248,0,1,0,3,23,61,5,0,8765,1
45.61238303,0,3,5,23,91,212,10,2,67964,1
45.57885141,0,0,0,1,1,1,0,0,2194,1
45.37205082,0,1,0,3,6,10,1,0,8816,1
45.32728969,2,5,0,10,98,111,16,0,37505,1
45.21000045,0,0,0,10,46,98,9,1,22119,1
45.14672686,0,0,0,1,3,2,0,0,2215,1
44.93372276,0,0,0,2,15,57,4,0,4451,1
44.92497529,1,2,0,12,47,228,4,0,33389,1
44.78547756,0,8,0,7,48,203,2,0,33493,1
44.71372041,0,2,2,16,138,951,53,2,44729,1
44.41483455,0,1,0,1,6,15,1,0,4503,1
44.16961131,0,0,0,2,22,28,4,0,4528,1
44.00375499,1,6,2,6,41,125,12,0,34088,1
43.91743522,0,0,1,0,4,3,0,0,2277,1
43.9056982,1,1,1,20,106,317,6,3,52385,1
43.89173372,1,3,0,5,30,222,9,1,20505,1
43.65795448,2,4,6,3,174,816,21,4,34358,1
43.62367311,0,3,0,0,5,13,5,0,6877,1
43.45936549,0,2,0,3,43,36,3,1,13806,1
43.36513443,0,0,0,1,6,15,5,0,2306,1
43.32755633,1,0,1,0,7,19,0,1,4616,1
43.14994606,0,1,2,9,57,228,13,0,27810,1
43.07327841,0,2,0,6,28,28,6,1,18573,1
42.97173415,5,5,0,0,2,11,0,0,20944,1
42.93688278,0,0,0,3,32,41,3,0,6987,1
42.86326618,0,0,1,0,6,2,0,0,2333,1
42.81869342,2,8,7,4,469,1344,74,1,49044,1
42.42081448,0,1,1,0,8,61,1,2,7072,1
42.12299916,0,1,0,3,21,19,2,0,9496,1
42.04961855,0,2,1,11,27,163,11,0,33294,1
41.98740378,0,0,0,3,8,8,3,0,7145,1
41.97173903,0,2,1,6,39,146,9,2,21443,1
41.91114837,0,0,0,1,0,2,0,0,2386,1
41.69396629,0,4,5,5,96,384,1,0,33578,1
41.60835193,0,1,0,10,36,176,7,0,26437,1
41.59733777,0,0,0,1,3,15,0,0,2404,1
41.47656574,1,2,0,2,15,72,5,0,12055,1
41.31377815,1,3,4,8,61,135,16,1,38728,1
41.28575641,0,0,0,7,29,122,3,0,16955,1
41.14606854,0,7,8,26,187,604,33,0,99645,1
40.91987888,0,0,0,5,35,56,8,0,12219,1
40.74979625,0,0,0,2,6,47,3,0,4908,1
40.74979625,0,0,0,2,7,16,1,0,4908,1
40.56301464,1,7,10,12,269,1335,44,0,73959,1
40.46125835,0,0,0,6,18,87,5,0,14829,1
40.22526146,0,0,0,4,19,27,4,0,9944,1
40.15142824,0,0,0,7,10,37,3,0,17434,1
40.09444469,0,3,1,5,29,127,3,0,22447,1
39.9920016,0,0,0,1,20,28,2,0,5001,1
39.63535474,0,0,0,1,15,15,4,0,2523,1
39.59350666,0,0,0,3,386,16,1,0,7577,1
39.56217856,0,2,0,4,31,85,4,1,15166,1
39.387524,0,3,3,3,75,77,12,1,20311,1
39.34613871,0,4,6,12,207,330,11,2,55914,1
39.28244075,0,1,0,2,8,6,1,0,7637,1
39.23722828,0,1,3,6,107,299,23,2,25486,1
39.19860627,0,1,3,15,90,324,10,0,45920,1
38.85758694,0,1,0,3,28,13,4,0,10294,1
38.83997929,0,1,0,5,45,85,5,0,15448,1
38.83872221,0,1,1,6,24,99,7,0,20598,1
38.46153846,0,0,0,2,17,152,4,0,5200,1
38.34355828,0,0,0,1,2,18,0,0,2608,1
38.31711242,0,8,0,2,12,51,3,1,26098,1
38.19344982,1,0,2,1,61,17,5,0,10473,1
38.13882532,0,0,1,7,17,106,8,1,20976,1
38.13155386,1,0,0,1,2,4,0,0,5245,1
38.13155386,0,0,0,2,17,49,5,0,5245,1
38.10491553,1,3,1,4,62,60,7,1,23619,1
38.09040122,0,2,1,3,42,206,15,2,15752,1
37.86683496,2,7,5,11,101,472,19,4,63380,1
37.449677,0,1,0,3,8,8,1,0,10681,1
37.3517602,0,1,0,3,27,65,2,1,10709,1
36.856848,0,2,0,3,38,200,3,1,13566,1
36.82962991,2,8,7,22,296,810,35,3,105893,1
36.77822729,0,0,0,1,23,16,3,0,2719,1
36.43564356,3,2,5,36,265,804,31,5,126250,1
36.40334911,0,0,0,1,3,12,0,1,2747,1
36.38348189999999,1,1,0,4,106,156,12,0,16491,1
36.24501631,0,0,0,3,23,20,7,3,8277,1
36.18099008,3,5,5,21,117,353,13,2,93972,1
36.09239654,0,0,1,1,4,41,4,0,8312,1
35.94320973,0,1,2,2,93,55,7,2,16693,1
35.8037952,0,0,0,2,4,1,0,2,5586,1
35.7867112,0,1,2,3,33,156,14,1,16766,1
35.67252621,0,12,8,34,164,559,51,6,151377,1
35.53028957,0,1,0,1,3,5,1,0,5629,1
35.49875754,0,1,0,2,18,67,3,0,8451,1
35.2858151,0,0,0,1,3,2,1,2,2834,1
34.99195185,0,1,1,3,6,39,0,0,14289,1
34.85686898,0,1,1,6,100,115,8,0,22951,1
34.72394464,0,5,5,10,131,635,5,1,60477,1
34.61405331,0,2,2,3,20,93,13,0,20223,1
34.53436169,0,1,0,2,11,18,2,0,8687,1
34.47681434,0,2,0,0,11,45,4,1,5801,1
34.46374414,0,1,0,3,31,56,7,3,14508,1
34.38789546,0,0,0,2,1,11,1,0,5816,1
33.9640951,0,5,0,2,55,159,9,0,20610,1
33.96244724,0,0,0,7,39,85,6,0,20611,1
33.95585739,0,0,0,1,12,19,0,0,2945,1
33.7723742,0,0,0,2,11,27,6,0,5922,1
33.70487339,0,13,31,56,422,2420,144,10,296693,1
33.62474781,0,0,0,3,0,11,0,0,8922,1
33.44641407,0,1,1,5,36,164,8,1,20929,1
33.25573661,0,2,0,1,4,9,1,0,9021,1
33.22889965,0,3,0,4,37,333,12,0,21066,1
32.77613897,0,0,1,4,34,94,5,0,15255,1
32.75926619,0,1,1,5,62,170,8,0,21368,1
32.43462396,1,0,1,6,87,297,8,0,24665,1
32.41491086,1,0,0,0,6,11,0,0,3085,1
31.87759005,0,0,0,3,5,16,2,1,9411,1
31.83023873,0,2,0,1,3,7,1,0,9425,1
31.62180323,0,0,5,3,75,480,27,0,25299,1
31.58943455,0,1,5,7,152,502,14,1,41153,1
31.49275667,0,1,0,2,38,50,5,3,9526,1
31.19151591,0,0,0,1,9,6,0,0,3206,1
30.96614368,0,0,1,2,25,49,11,0,9688,1
30.56598006,0,3,6,9,190,494,32,1,58889,1
30.55810206,0,2,2,8,48,218,4,2,35997,1
30.33244358,0,0,0,10,11,134,3,2,32968,1
30.22365505,0,0,0,3,6,11,1,0,9926,1
29.73535534,0,1,0,3,23,25,3,0,13452,1
29.65599051,0,0,0,1,6,10,1,0,3372,1
29.65599051,0,1,0,1,26,90,0,0,6744,1
29.62962963,1,0,0,0,8,19,4,1,3375,1
29.36857562,0,0,1,2,4,9,0,0,10215,1
29.35133549,2,0,0,0,14,37,0,1,6814,1
28.71088142,0,0,0,3,10,34,0,0,10449,1
28.62049227,0,0,2,3,59,162,9,1,17470,1
28.57959417,0,3,0,3,9,90,1,0,20994,1
28.50085503,0,1,0,2,2,4,0,0,10526,1
28.46164793,0,1,0,1,13,40,3,0,7027,1
28.26136107,0,0,0,5,40,21,1,2,17692,1
28.22148219,0,0,0,5,12,66,0,0,17717,1
27.97202797,0,0,0,2,6,28,0,1,7150,1
27.77006387,0,0,0,1,9,9,1,0,3601,1
27.60905577,0,1,1,1,42,47,12,0,14488,1
27.59381898,0,1,0,1,20,19,3,0,7248,1
27.42543709,0,2,0,2,42,57,0,1,14585,1
27.11496746,0,0,0,1,9,22,3,0,3688,1
27.06359946,0,0,0,1,7,12,1,0,3695,1
26.98327037,0,0,1,0,2,4,0,0,3706,1
26.12330199,0,0,0,1,3,13,0,0,3828,1
25.89834898,0,1,0,2,24,47,2,0,15445,1
25.332242100000002,0,2,5,6,81,394,14,0,51318,1
25.16718199,0,2,0,5,118,461,12,0,27814,1
24.76780186,0,3,1,0,15,44,2,0,16150,1
24.38749859,0,6,1,6,65,186,9,2,53306,1
24.25712553,0,0,0,2,16,44,3,1,8245,1
24.2248062,0,0,0,1,7,24,0,0,4128,1
23.72479241,0,0,0,1,14,6,4,0,4215,1
23.69668246,1,0,0,3,12,33,1,1,16880,1
23.68545713,0,2,0,4,68,181,4,0,25332,1
23.5349494,0,1,0,0,9,19,1,1,4249,1
23.41280681,0,0,0,6,134,320,21,2,25627,1
23.39181287,0,0,0,1,1,4,0,0,4275,1
23.39181287,0,0,0,1,6,19,1,0,4275,1
23.11203559,0,1,2,5,28,95,7,1,34614,1
22.99167701,0,2,0,3,22,83,2,0,21747,1
22.95684114,0,0,0,1,5,9,1,0,4356,1
22.42152466,0,0,0,2,8,24,4,0,13380,1
22.34304014,0,1,0,1,29,28,7,0,13427,1
22.23210316,0,1,0,1,9,15,0,0,8996,1
21.94426158,0,0,0,1,4,24,0,0,4557,1
21.88423241,0,0,0,2,4,21,2,0,9139,1
21.61850544,0,0,2,4,90,164,14,4,27754,1
21.57497303,0,0,0,2,17,48,1,0,9270,1
21.486893,0,0,0,0,8,21,2,0,4654,1
21.43737607,0,0,3,5,249,502,34,10,37318,1
21.06149958,0,0,0,3,10,11,6,0,14244,1
20.95118374,0,0,0,1,31,44,4,0,4773,1
20.37905034,0,0,0,1,14,28,1,1,4907,1
20.275750199999997,1,0,0,3,13,29,4,0,19728,1
20.0340579,0,1,0,1,32,37,7,0,9983,1
19.71220185,0,1,0,1,8,10,6,0,10146,1
19.65988401,0,1,0,1,7,36,2,1,10173,1
19.05487805,0,0,0,1,4,16,0,0,5248,1
18.86703457,0,4,0,0,2,6,0,0,21201,1
18.77816725,0,1,0,1,19,32,7,0,15976,1
18.75820672,0,1,0,1,57,38,4,0,10662,1
18.35157021,0,4,2,2,71,270,15,1,43593,1
18.28320687,0,1,0,1,5,31,5,0,10939,1
18.15046737,0,1,0,1,6,6,4,0,11019,1
18.07337791,0,0,2,6,127,279,6,1,44264,1
16.486687,0,0,1,1,7,17,1,0,12131,1
16.30523398,0,0,0,1,7,57,1,0,6133,1
16.25487646,0,0,0,1,8,21,1,0,6152,1
16.23113131,0,0,0,1,4,15,0,0,6161,1
15.90330789,0,1,0,1,11,25,5,0,6288,1
15.86420243,0,1,0,1,25,54,1,0,12607,1
15.62011871,0,0,0,1,6,10,0,0,6402,1
14.97342218,0,1,0,1,11,20,2,0,13357,1
14.84780995,0,0,1,0,17,52,0,0,6735,1
14.76559616,0,0,1,1,22,33,2,0,13545,1
13.94700139,0,0,0,1,37,53,0,0,7170,1
13.88696014,0,0,0,1,5,16,2,0,7201,1
